"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:12";2442;1;45630500138,9815
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:13";11014;1;45630500150,5671
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:13";6836;1;45630500150,5671
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:13";6698;1;45630500150,5671
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:13";3737;1;45630500150,5671
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:13";25181;1;45630500150,5671
"Entradas / Sel. Loc_TEMPERATURA ENTRADA AGUA MD";"04.12.2024 12:00:13";634;1;45630500150,5671
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:13";8751;1;45630500150,5671
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:13";1880;1;45630500150,5787
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:13";2533;1;45630500150,5787
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:13";2390;1;45630500150,5787
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:14";10900;1;45630500162,5695
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:14";6830;1;45630500162,5695
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:14";6923;1;45630500162,5695
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:14";3865;1;45630500162,5695
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:14";8765;1;45630500162,5695
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:14";1891;1;45630500162,581
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:14";2490;1;45630500162,581
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:14";2366;1;45630500162,581
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:15";11035;1;45630500173,7616
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:15";6822;1;45630500173,7616
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:15";7668;1;45630500173,7616
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:15";4404;1;45630500173,7616
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:15";25179;1;45630500173,7731
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:15";8743;1;45630500173,7731
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:15";1876;1;45630500173,7731
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:15";2606;1;45630500173,7731
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:15";2495;1;45630500173,7731
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:16";11010;1;45630500185,3356
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:16";6824;1;45630500185,3356
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:16";7886;1;45630500185,3472
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:16";4529;1;45630500185,3472
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:16";25175;1;45630500185,3472
"Entradas / Sel. Loc_TEMPERATURA ACEITE MD";"04.12.2024 12:00:16";680;1;45630500185,3472
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:16";8729;1;45630500185,3472
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:16";1844;1;45630500185,3472
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:16";2707;1;45630500185,3472
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:16";2531;1;45630500185,3588
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:17";10963;1;45630500196,8982
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:17";6832;1;45630500196,8982
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:17";7822;1;45630500196,8982
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:17";4486;1;45630500196,8982
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:17";25172;1;45630500196,8982
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:17";8736;1;45630500196,9097
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:17";1823;1;45630500196,9097
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:17";2704;1;45630500196,9097
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:17";2586;1;45630500196,9097
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:18";10947;1;45630500208,4722
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:18";6833;1;45630500208,4722
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:18";7519;1;45630500208,4722
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:18";4461;1;45630500208,4838
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:18";25169;1;45630500208,4838
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:18";8755;1;45630500208,4838
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:18";1795;1;45630500208,4838
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:18";2794;1;45630500208,4838
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:18";2652;1;45630500208,4838
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:19";11165;1;45630500220,1042
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:19";6838;1;45630500220,1042
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:19";7573;1;45630500220,1042
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:19";4946;1;45630500220,1042
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:19";8742;1;45630500220,1042
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:19";1768;1;45630500220,1042
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:19";2845;1;45630500220,1157
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:19";2684;1;45630500220,1157
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:20";11018;1;45630500231,5857
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:20";6828;1;45630500231,5857
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:20";6915;1;45630500231,5972
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:20";5200;1;45630500231,5972
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:20";25172;1;45630500231,5972
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:20";8751;1;45630500231,5972
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:20";1754;1;45630500231,5972
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:20";2789;1;45630500231,5972
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:20";2678;1;45630500231,5972
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:21";11121;1;45630500243,1597
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:21";6826;1;45630500243,1597
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:21";6701;1;45630500243,1597
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:21";5367;1;45630500243,1597
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:21";25158;1;45630500243,1597
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:21";8747;1;45630500243,1597
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:21";1740;1;45630500243,1597
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:21";2813;1;45630500243,1713
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:21";2692;1;45630500243,1713
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:22";11128;1;45630500254,7338
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:22";6838;1;45630500254,7338
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:22";6955;1;45630500254,7338
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:22";5471;1;45630500254,7338
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:22";25154;1;45630500254,7454
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:22";1716;1;45630500254,7454
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:22";2869;1;45630500254,7454
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:22";2719;1;45630500254,7454
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:23";11103;1;45630500266,3426
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:23";6851;1;45630500266,3426
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:23";7488;1;45630500266,3542
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:23";5421;1;45630500266,3542
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:23";25150;1;45630500266,3542
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:23";8753;1;45630500266,3542
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:23";1691;1;45630500266,3542
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:23";2922;1;45630500266,3542
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:23";2773;1;45630500266,3657
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:24";11059;1;45630500277,9398
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:24";6849;1;45630500277,9398
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:24";7304;1;45630500277,9398
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:24";5204;1;45630500277,9398
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:24";25147;1;45630500277,9398
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:24";8751;1;45630500277,9398
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:24";1675;1;45630500277,9398
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:24";2927;1;45630500277,9514
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:24";2790;1;45630500277,9514
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:25";11038;1;45630500289,4907
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:25";6841;1;45630500289,5023
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:25";7577;1;45630500289,5023
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:25";4838;1;45630500289,5023
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:25";25143;1;45630500289,5023
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:25";8759;1;45630500289,5023
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:25";1671;1;45630500289,5139
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:25";2884;1;45630500289,5139
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:25";2763;1;45630500289,5139
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:26";10918;1;45630500301,088
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:26";6846;1;45630500301,088
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:26";7147;1;45630500301,088
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:26";4524;1;45630500301,088
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:26";25140;1;45630500301,088
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:26";8757;1;45630500301,0995
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:26";2816;1;45630500301,0995
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:26";2703;1;45630500301,0995
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:27";11109;1;45630500312,6389
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:27";6861;1;45630500312,6389
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:27";7064;1;45630500312,6505
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:27";4971;1;45630500312,6505
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:27";25142;1;45630500312,6505
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:27";8762;1;45630500312,6505
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:27";1662;1;45630500312,6505
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:27";2899;1;45630500312,6505
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:27";2747;1;45630500312,662
"Entradas / Sel. Loc_PRESOSTATO FRENO INDEPENDIENTE";"04.12.2024 12:00:27";0;1;45630500312,6736
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:28";11140;1;45630500324,2824
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:28";6846;1;45630500324,2824
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:28";7101;1;45630500324,2824
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:28";6030;1;45630500324,2824
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:28";25140;1;45630500324,2824
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:28";8737;1;45630500324,2824
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:28";1627;1;45630500324,2824
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:28";3131;1;45630500324,294
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:28";2945;1;45630500324,294
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:29";11137;1;45630500335,7523
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:29";6849;1;45630500335,7639
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:29";7480;1;45630500335,7639
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:29";6998;1;45630500335,7639
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:29";25135;1;45630500335,7639
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:29";8742;1;45630500335,7639
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:29";1576;1;45630500335,7639
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:29";3236;1;45630500335,7639
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:29";3087;1;45630500335,7755
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:30";11070;1;45630500347,3264
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:30";6830;1;45630500347,3264
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:30";7488;1;45630500347,3264
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:30";7276;1;45630500347,3264
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:30";25131;1;45630500347,3264
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:30";8801;1;45630500347,338
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:30";1532;1;45630500347,338
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:30";3338;1;45630500347,338
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:30";3187;1;45630500347,338
"Entradas / Sel. Loc_CCS";"04.12.2024 12:00:30";-1;1;45630500347,338
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:31";10926;1;45630500358,8889
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:31";6846;1;45630500358,8889
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:31";7312;1;45630500358,8889
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:31";7326;1;45630500358,9005
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:31";25133;1;45630500358,9005
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:31";8811;1;45630500358,9005
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:31";1484;1;45630500358,9005
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:31";3325;1;45630500358,9005
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:31";3161;1;45630500358,9005
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:32";10891;1;45630500370,544
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:32";6849;1;45630500370,544
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:32";7747;1;45630500370,544
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:32";8006;1;45630500370,544
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:32";25140;1;45630500370,5556
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:32";8762;1;45630500370,5556
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:32";1416;1;45630500370,5556
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:32";3627;1;45630500370,5556
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:32";3444;1;45630500370,5556
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:33";10992;1;45630500382,1296
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:33";6843;1;45630500382,1296
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:33";6068;1;45630500382,1412
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:33";8867;1;45630500382,1412
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:33";5254;1;45630500382,1412
"Entradas / Sel. Loc_TEMPERATURA SALIDA  AGUA MD";"04.12.2024 12:00:33";650;1;45630500382,1412
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:33";1319;1;45630500382,1412
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:33";3736;1;45630500382,1412
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:33";3597;1;45630500382,1412
"Entradas / Sel. Loc_PCS";"04.12.2024 12:00:33";-1;1;45630500382,1644
"Entradas / Sel. Loc_PBS";"04.12.2024 12:00:33";-1;1;45630500382,1759
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:34";11067;1;45630500393,7153
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:34";6842;1;45630500393,7268
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:34";7067;1;45630500393,7268
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:34";9582;1;45630500393,7268
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:34";-74;1;45630500393,7268
"Entradas / Sel. Loc_TEMPERATURA SALIDA  AGUA MD";"04.12.2024 12:00:34";649;1;45630500393,7268
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:34";8795;1;45630500393,7268
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:34";836;1;45630500393,7268
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:34";2737;1;45630500393,7384
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:34";2645;1;45630500393,7384
"Entradas / Sel. Loc_AUXILIAR GF / SF";"04.12.2024 12:00:34";0;1;45630500393,7384
"XFB6 - Auxiliar - S07B13 - CAMPO GP (GF / BF)";"04.12.2024 12:00:34";0;1;45630500393,7384
"Entradas / Sel. Loc_AUXILIAR BF";"04.12.2024 12:00:34";0;1;45630500393,7384
"2T8 - Auxiliar - S06B03 - CAMPANA";"04.12.2024 12:00:34";-1;1;45630500393,7384
"Entradas / Sel. Loc_ALARMA DUPLEX";"04.12.2024 12:00:34";-1;1;45630500393,75
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:35";11043;1;45630500405,2662
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:35";6904;1;45630500405,2662
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:35";6799;1;45630500405,2662
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:35";10856;1;45630500405,2662
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:35";-77;1;45630500405,2778
"Entradas / Sel. Loc_TEMPERATURA SALIDA  AGUA MD";"04.12.2024 12:00:35";650;1;45630500405,2778
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:35";9069;1;45630500405,2778
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:35";233;1;45630500405,2778
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:35";1972;1;45630500405,2778
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:35";1786;1;45630500405,2778
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:36";10984;1;45630500416,8403
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:36";6930;1;45630500416,8403
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:36";6856;1;45630500416,8403
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:36";12162;1;45630500416,8403
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:36";-74;1;45630500416,8403
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:36";8916;1;45630500416,8403
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:36";14;1;45630500416,8519
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:36";995;1;45630500416,8519
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:36";780;1;45630500416,8519
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:37";11013;1;45630500428,4606
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:37";6928;1;45630500428,4606
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:37";6694;1;45630500428,4606
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:37";12914;1;45630500428,4606
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:37";8823;1;45630500428,4722
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:37";-13;1;45630500428,4722
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 12:00:37";328;1;45630500428,4722
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 12:00:37";129;1;45630500428,4722
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 12:00:38";10938;1;45630500439,9421
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 12:00:38";6912;1;45630500439,9421
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 12:00:38";6262;1;45630500439,9421
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 12:00:38";13211;1;45630500439,9421
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 12:00:38";-73;1;45630500439,9421
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 12:00:38";8792;1;45630500439,9537
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 12:00:38";-12;1;45630500439,9537
